series_id,group_id,currency_to_sek,date,currency,currency_description,source
SEKNOKPMI,130,0.9656,2020-12-01,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5233,2020-12-01,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-12-01,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3649,2020-11-30,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.1579,2020-11-30,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3151,2020-11-30,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9597,2020-11-30,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.4813,2020-11-30,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-30,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3651,2020-11-27,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.1594,2020-11-27,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3873,2020-11-27,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9625,2020-11-27,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5205,2020-11-27,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-27,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3645,2020-11-26,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.1553,2020-11-26,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3805,2020-11-26,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9612,2020-11-26,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5155,2020-11-26,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-26,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3653,2020-11-25,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.1604,2020-11-25,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3932,2020-11-25,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9612,2020-11-25,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5247,2020-11-25,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-25,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3702,2020-11-24,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2006,2020-11-24,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4828,2020-11-24,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9572,2020-11-24,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5899,2020-11-24,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-24,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3705,2020-11-23,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2063,2020-11-23,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4858,2020-11-23,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.958,2020-11-23,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5981,2020-11-23,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-23,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3705,2020-11-20,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2122,2020-11-20,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4084,2020-11-20,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9554,2020-11-20,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6034,2020-11-20,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-20,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3717,2020-11-19,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2227,2020-11-19,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4156,2020-11-19,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9528,2020-11-19,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.638,2020-11-19,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-19,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3702,2020-11-18,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2078,2020-11-18,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4081,2020-11-18,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9507,2020-11-18,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.5876,2020-11-18,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-18,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.372,2020-11-17,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2179,2020-11-17,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3784,2020-11-17,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9522,2020-11-17,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6133,2020-11-17,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-17,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3771,2020-11-16,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2546,2020-11-16,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.431,2020-11-16,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9511,2020-11-16,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.644,2020-11-16,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-16,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3716,2020-11-13,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2144,2020-11-13,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3753,2020-11-13,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9434,2020-11-13,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6457,2020-11-13,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-13,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3673,2020-11-12,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.179,2020-11-12,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3873,2020-11-12,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9496,2020-11-12,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6347,2020-11-12,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3674,2020-11-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.181,2020-11-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4638,2020-11-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9567,2020-11-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6345,2020-11-11,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3698,2020-11-10,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2012,2020-11-10,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3873,2020-11-10,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9568,2020-11-10,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6202,2020-11-10,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.375,2020-11-09,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2481,2020-11-09,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3532,2020-11-09,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9452,2020-11-09,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.6251,2020-11-09,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3837,2020-11-06,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3068,2020-11-06,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4419,2020-11-06,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9485,2020-11-06,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7015,2020-11-06,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-06,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3825,2020-11-05,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2941,2020-11-05,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.398,2020-11-05,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9451,2020-11-05,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7551,2020-11-05,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-05,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3907,2020-11-04,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3562,2020-11-04,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.479,2020-11-04,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9379,2020-11-04,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8714,2020-11-04,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-04,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3933,2020-11-03,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3746,2020-11-03,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.5118,2020-11-03,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9358,2020-11-03,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8797,2020-11-03,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-03,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3946,2020-11-02,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3841,2020-11-02,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4911,2020-11-02,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9315,2020-11-02,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.93,2020-11-02,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-11-02,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3968,2020-10-30,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4015,2020-10-30,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.5194,2020-10-30,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9329,2020-10-30,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.9132,2020-10-30,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-30,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3957,2020-10-29,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3945,2020-10-29,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.5102,2020-10-29,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9435,2020-10-29,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8609,2020-10-29,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-29,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3859,2020-10-28,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3117,2020-10-28,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4049,2020-10-28,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.947,2020-10-28,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7737,2020-10-28,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-28,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3888,2020-10-27,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3328,2020-10-27,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3844,2020-10-27,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.948,2020-10-27,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7537,2020-10-27,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-27,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3945,2020-10-26,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3765,2020-10-26,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4264,2020-10-26,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9433,2020-10-26,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7766,2020-10-26,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-26,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3918,2020-10-23,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3553,2020-10-23,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4615,2020-10-23,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9477,2020-10-23,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7649,2020-10-23,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-23,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3927,2020-10-22,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3644,2020-10-22,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4838,2020-10-22,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9494,2020-10-22,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7362,2020-10-22,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-22,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3894,2020-10-21,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3405,2020-10-21,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3519,2020-10-21,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9452,2020-10-21,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.7246,2020-10-21,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-21,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3973,2020-10-20,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3982,2020-10-20,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4212,2020-10-20,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9465,2020-10-20,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8387,2020-10-20,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-20,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3902,2020-10-19,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3454,2020-10-19,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4564,2020-10-19,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9461,2020-10-19,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.834,2020-10-19,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-19,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.394,2020-10-16,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3749,2020-10-16,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4362,2020-10-16,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9458,2020-10-16,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8603,2020-10-16,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-16,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3965,2020-10-15,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3937,2020-10-15,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.5138,2020-10-15,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9515,2020-10-15,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8619,2020-10-15,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-15,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3925,2020-10-14,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3645,2020-10-14,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.3722,2020-10-14,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.953,2020-10-14,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.834,2020-10-14,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-14,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3963,2020-10-13,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.392,2020-10-13,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4897,2020-10-13,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9606,2020-10-13,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.8187,2020-10-13,USD,US dollar,Nasdaq
SEKETT,130,1.0,2020-10-13,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3957,2020-10-12,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3876,2020-10-12,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,11.4685,2020-10-12,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,0.9629,2020-10-12,NOK,Norwegian krone,Nasdaq
